TaxID;Order;Family;Genus;Scientific_name;AdultBodyMass_g;Sources_AdultBodyMass;Max_longevity_d;Sources_Max_longevity;Rspan_d;AFR_d;Data_AFR;Calculated_GL_d;GenerationLength_d;Sources_GL
44918;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus capensis;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
44919;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus flavescens;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
44920;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus guineensis;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
44921;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus helios;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
44922;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus melckorum;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
44923;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus nanus;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
44924;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus rendalli;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
44925;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus somalicus;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
44926;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus tenuipinnis;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
44927;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus zuluensis;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
136209;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus hanaki;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
136560;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus alaschanicus;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
136646;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus raceyi;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
136649;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus pygmaeus;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
136741;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus hesperidus;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
136769;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus murrayi;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
17365;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus sturdeei;5.93375;Mean_congenerics;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
17314;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus kuhlii;6.07;PanTHERIA;2920;AnAge;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
17334;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus collinus;6.75;PanTHERIA;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
17361;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus rueppellii;7.07;PanTHERIA;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
17316;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus nathusii;7.44;PanTHERIA;3467.5;"PanTHERIA;AnAge";no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
17332;Chiroptera;Vespertilionidae;Pipistrellus;Pipistrellus ceylonicus;8.05;PanTHERIA;no information;no information;no information;no information;no information;no information;1885.946275;Mean_congenerics_same_body_mass
18707;Chiroptera;Mormoopidae;Pteronotus;Pteronotus macleayii;11.268;Mean_congenerics;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
136610;Chiroptera;Mormoopidae;Pteronotus;Pteronotus paraguanensis;11.268;Mean_congenerics;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
19599;Chiroptera;Rhinopomatidae;Rhinopoma;Rhinopoma hardwickii;13.1;PanTHERIA;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
14261;Chiroptera;Mystacinidae;Mystacina;Mystacina tuberculata;13.14;PanTHERIA;2774;AnAge;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
18706;Chiroptera;Mormoopidae;Pteronotus;Pteronotus gymnonotus;13.6;PanTHERIA;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
13878;Chiroptera;Mormoopidae;Mormoops;Mormoops megalophylla;16.09;PanTHERIA;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
19601;Chiroptera;Rhinopomatidae;Rhinopoma;Rhinopoma macinnesi;16.75;Mean_congenerics;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
18708;Chiroptera;Mormoopidae;Pteronotus;Pteronotus parnellii;19.59;PanTHERIA;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
14260;Chiroptera;Mystacinidae;Mystacina;Mystacina robusta;27.41;PanTHERIA;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
19600;Chiroptera;Rhinopomatidae;Rhinopoma;Rhinopoma microphyllum;28.02;PanTHERIA;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
14830;Chiroptera;Noctilionidae;Noctilio;Noctilio leporinus;29.93;PanTHERIA;4307;AnAge;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
14829;Chiroptera;Noctilionidae;Noctilio;Noctilio albiventris;31.46;PanTHERIA;no information;no information;no information;no information;no information;no information;1888.0653705128;Mean_order_same_mass
6279;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta coibae;8.0824229015;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;1891.0246;Mean_congenerics
6287;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta ruatanica;2300;Animal Diversity;5000.5;AnAge;no information;no information;no information;no information;1891.0246;Mean_congenerics_same_body_mass
6280;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta cristata;2650.03;PanTHERIA;5110;AnAge;no information;no information;no information;no information;1891.0246;Mean_congenerics_same_body_mass
6282;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta guamara;2650.03;PanTHERIA;no information;no information;no information;no information;no information;no information;1891.0246;Mean_congenerics_same_body_mass
6283;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta kalinowskii;2650.03;PanTHERIA;no information;no information;no information;no information;no information;no information;1891.0246;Mean_congenerics_same_body_mass
6286;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta prymnolopha;2900;PanTHERIA;5949.5;AnAge;no information;no information;no information;no information;1891.0246;Mean_congenerics_same_body_mass
6278;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta azarae;2976.81;PanTHERIA;no information;AnAge;no information;no information;no information;no information;1891.0246;Mean_congenerics_same_body_mass
6281;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta fuliginosa;3500.02;PanTHERIA;6570;AnAge;no information;no information;no information;no information;1891.0246;Mean_congenerics_same_body_mass
6285;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta mexicana;4999.99;PanTHERIA;4781.5;AnAge;no information;no information;no information;no information;1891.0246;Mean_congenerics_same_body_mass
136497;Pholidota;Manidae;Manis;Manis culionensis;2100;Animal Diversity;no information;no information;no information;no information;no information;no information;1900.628;Mean_congenerics_same_body_mass
20320;Eulipotyphla;Solenodontidae;Solenodon;Solenodon cubanus;824.62;PanTHERIA;2372.5;PanTHERIA;no information;no information;no information;no information;1901.915066657;Mean_congenerics_same_body_mass
6224;Diprotodontia;Petauridae;Dactylopsila;Dactylopsila tatei;252;PanTHERIA;no information;no information;no information;no information;no information;no information;1905.2339;Mean_family_same_body_mass
6223;Diprotodontia;Petauridae;Dactylopsila;Dactylopsila megalura;319.2747;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;1905.2339;Mean_family_same_body_mass
6225;Diprotodontia;Petauridae;Dactylonax;Dactylonax palpator;359;Smith et al. 2003;no information;no information;no information;no information;no information;no information;1905.2339;Mean_family_same_body_mass
6226;Diprotodontia;Petauridae;Dactylopsila;Dactylopsila trivirgata;413.41;PanTHERIA;3500.9583333;"PanTHERIA;AnAge";no information;no information;no information;no information;1905.2339;Mean_family_same_body_mass
2129;Chiroptera;Phyllostomidae;Artibeus;Artibeus gnomus;10.06;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2141;Chiroptera;Phyllostomidae;Artibeus;Artibeus watsoni;11.2;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2138;Chiroptera;Phyllostomidae;Artibeus;Artibeus phaeotis;11.69;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2128;Chiroptera;Phyllostomidae;Artibeus;Artibeus glaucus;12.31;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2124;Chiroptera;Phyllostomidae;Artibeus;Artibeus cinereus;12.7;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2140;Chiroptera;Phyllostomidae;Artibeus;Artibeus toltecus;15.47;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2125;Chiroptera;Phyllostomidae;Artibeus;Artibeus concolor;19.65;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2123;Chiroptera;Phyllostomidae;Artibeus;Artibeus aztecus;20.81;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2122;Chiroptera;Phyllostomidae;Artibeus;Artibeus anderseni;29.8628571429;Mean_congenerics;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2127;Chiroptera;Phyllostomidae;Artibeus;Artibeus fraterculus;29.8628571429;Mean_congenerics;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2132;Chiroptera;Phyllostomidae;Artibeus;Artibeus inopinatus;29.8628571429;Mean_congenerics;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2133;Chiroptera;Phyllostomidae;Artibeus;Artibeus incomitatus;29.8628571429;Mean_congenerics;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2139;Chiroptera;Phyllostomidae;Artibeus;Artibeus planirostris;29.8628571429;Mean_congenerics;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
136505;Chiroptera;Phyllostomidae;Artibeus;Artibeus rosenbergii;29.8628571429;Mean_congenerics;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2137;Chiroptera;Phyllostomidae;Artibeus;Artibeus obscurus;35.91;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2131;Chiroptera;Phyllostomidae;Artibeus;Artibeus hirsutus;40.42;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2136;Chiroptera;Phyllostomidae;Artibeus;Artibeus lituratus;59.3;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2121;Chiroptera;Phyllostomidae;Artibeus;Artibeus amplus;61.04;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
2126;Chiroptera;Phyllostomidae;Artibeus;Artibeus fimbriatus;63.89;PanTHERIA;no information;no information;no information;no information;no information;no information;1920.4777;Mean_congenerics_same_body_mass
136214;Primates;Galagidae;Sciurocheirus;Sciurocheirus gabonensis;350;Animal Diversity;no information;no information;no information;no information;no information;no information;1942.65704;Mean_family_same_body_mass
8974;Cetartiodactyla;Bovidae;Eudorcas;Eudorcas rufina;39999.99;PanTHERIA;no information;no information;no information;no information;no information;no information;1943.9204166667;Mean_congenerics_same_body_mass
42455;Rodentia;Sciuridae;Marmota;Marmota broweri;3250;Animal Diversity;no information;no information;no information;no information;no information;no information;1976.82975;Mean_congenerics_same_body_mass
12825;Rodentia;Sciuridae;Marmota;Marmota caudata;4350;PanTHERIA;no information;no information;no information;no information;no information;no information;1976.82975;Mean_congenerics_same_body_mass
12831;Rodentia;Sciuridae;Marmota;Marmota camtschatica;4750;Animal Diversity;no information;no information;no information;no information;no information;no information;1976.82975;Mean_congenerics_same_body_mass
12829;Rodentia;Sciuridae;Marmota;Marmota baibacina;5375;Animal Diversity;no information;no information;no information;no information;no information;no information;1976.82975;Mean_congenerics_same_body_mass
42459;Rodentia;Sciuridae;Marmota;Marmota olympus;6299.99;PanTHERIA;no information;no information;no information;no information;no information;no information;1976.82975;Mean_congenerics_same_body_mass
12826;Rodentia;Sciuridae;Marmota;Marmota himalayana;6600;Animal Diversity;no information;no information;no information;no information;no information;no information;1976.82975;Mean_congenerics_same_body_mass
12939;Chiroptera;Megadermatidae;Megaderma;Megaderma spasma;24.71;PanTHERIA;no information;no information;no information;no information;no information;no information;1985.8012;Mean_congenerics_same_body_mass
12590;Chiroptera;Megadermatidae;Macroderma;Macroderma gigas;124.37;PanTHERIA;8249;AnAge;no information;no information;no information;no information;1985.8012;Mean_family
11378;Chiroptera;Megadermatidae;Lavia;Lavia frons;23.8;PanTHERIA;no information;no information;no information;no information;no information;no information;1985.8012;Mean_family_same_body_mass
3859;Chiroptera;Megadermatidae;Cardioderma;Cardioderma cor;26.45;PanTHERIA;no information;no information;no information;no information;no information;no information;1985.8012;Mean_family_same_body_mass
13563;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus fraterculus;7.38;PanTHERIA;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics
13562;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus australis;7.4;PanTHERIA;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics
136579;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus macrocneme;7.53;PanTHERIA;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics
13569;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus pusillus;8.95;PanTHERIA;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics
44862;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus natalensis;10.43;PanTHERIA;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
13564;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus fuscus;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
13568;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus minor;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
13570;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus robustior;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
29608;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus gleni;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
40039;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus majori;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
40040;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus manavi;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
136233;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus paululus;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
136310;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus newtoni;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
136337;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus oceanensis;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
136401;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus sororculus;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
136514;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus fuliginosus;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
136752;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus griveaudi;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
136788;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus petersoni;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
136827;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus shortridgei;10.876;Mean_congenerics;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
13567;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus medius;11.4;PanTHERIA;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
13566;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus magnater;14.14;PanTHERIA;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
13565;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus inflatus;14.9;PanTHERIA;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
13571;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus tristis;15.17;PanTHERIA;no information;no information;no information;no information;no information;no information;1995.6986;Mean_congenerics_same_body_mass
40637;Diprotodontia;Phalangeridae;Ailurops;Ailurops ursinus;10000;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family
20890;Diprotodontia;Phalangeridae;Strigocuscus;Strigocuscus celebensis;1000;Animal Diversity;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
20892;Diprotodontia;Phalangeridae;Strigocuscus;Strigocuscus pelengensis;1000;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16852;Diprotodontia;Phalangeridae;Phalanger;Phalanger rothschildi;1365;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16851;Diprotodontia;Phalangeridae;Phalanger;Phalanger matanim;1442.38;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16846;Diprotodontia;Phalangeridae;Phalanger;Phalanger lullulae;1632.5;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16857;Diprotodontia;Phalangeridae;Phalanger;Phalanger intercastellanus;1747.5;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
136450;Diprotodontia;Phalangeridae;Phalanger;Phalanger mimicus;1747.5;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16854;Diprotodontia;Phalangeridae;Phalanger;Phalanger ornatus;1787.5;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
23091;Diprotodontia;Phalangeridae;Wyulda;Wyulda squamicaudata;1799.21;PanTHERIA;2190;PanTHERIA;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16853;Diprotodontia;Phalangeridae;Phalanger;Phalanger carmelitae;1820.88;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16850;Diprotodontia;Phalangeridae;Phalanger;Phalanger vestitus;1850;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16858;Diprotodontia;Phalangeridae;Phalanger;Phalanger alexandrae;1861.9681818182;Mean_congenerics;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
136200;Diprotodontia;Phalangeridae;Phalanger;Phalanger matabiru;1861.9681818182;Mean_congenerics;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16855;Diprotodontia;Phalangeridae;Phalanger;Phalanger sericeus;2003;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16847;Diprotodontia;Phalangeridae;Phalanger;Phalanger orientalis;2487.5;PanTHERIA;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16856;Diprotodontia;Phalangeridae;Phalanger;Phalanger gymnotis;2597.89;PanTHERIA;5639.25;"PanTHERIA;AnAge";no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
136218;Diprotodontia;Phalangeridae;Ailurops;Ailurops melanotis;8500;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;2000.3639125;Mean_family_same_body_mass
16719;Rodentia;Sciuridae;Petaurista;Petaurista elegans;1040;PanTHERIA;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
16720;Rodentia;Sciuridae;Petaurista;Petaurista leucogenys;1150;Animal Diversity;7008;AnAge;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
556;Rodentia;Sciuridae;Aeromys;Aeromys tephromelas;1187;PanTHERIA;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
19474;Rodentia;Sciuridae;Rheithrosciurus;Rheithrosciurus macrotis;1353.27;PanTHERIA;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
557;Rodentia;Sciuridae;Aeromys;Aeromys thomasi;1430.19;PanTHERIA;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
16721;Rodentia;Sciuridae;Petaurista;Petaurista magnificus;1475.49;PanTHERIA;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
16718;Rodentia;Sciuridae;Petaurista;Petaurista alborufus;1501.95;PanTHERIA;7811;AnAge;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
16723;Rodentia;Sciuridae;Petaurista;Petaurista petaurista;1533.84;PanTHERIA;5840;PanTHERIA;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
2816;Rodentia;Sciuridae;Biswamoyopterus;Biswamoyopterus biswasi;1613.299;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
16724;Rodentia;Sciuridae;Petaurista;Petaurista philippensis;1675.83;PanTHERIA;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
16725;Rodentia;Sciuridae;Petaurista;Petaurista xanthotis;1900;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
8269;Rodentia;Sciuridae;Eupetaurus;Eupetaurus cinereus;2500;Nowak and Paradiso 1999;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
16722;Rodentia;Sciuridae;Petaurista;Petaurista nobilis;2710;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;2015.7551018508;Mean_family_same_body_mass
5753;Rodentia;Bathyergidae;Cryptomys;Cryptomys damarensis;112.2;PanTHERIA;5657.5;AnAge;no information;no information;no information;no information;2023.309775;Mean_congenerics
5754;Rodentia;Bathyergidae;Cryptomys;Cryptomys foxi;140.866875;Mean_congenerics;no information;no information;no information;no information;no information;no information;2023.309775;Mean_congenerics
44861;Rodentia;Bathyergidae;Cryptomys;Cryptomys kafuensis;140.866875;Mean_congenerics;no information;no information;no information;no information;no information;no information;2023.309775;Mean_congenerics
5757;Rodentia;Bathyergidae;Cryptomys;Cryptomys ochraceocinereus;200;PanTHERIA;no information;no information;no information;no information;no information;no information;2023.309775;Mean_congenerics
5751;Rodentia;Bathyergidae;Cryptomys;Cryptomys zechi;223.055;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;2023.309775;Mean_congenerics
5756;Rodentia;Bathyergidae;Cryptomys;Cryptomys mechowi;271.54;PanTHERIA;no information;no information;no information;no information;no information;no information;2023.309775;Mean_congenerics
44860;Rodentia;Bathyergidae;Cryptomys;Cryptomys darlingi;65.58;PanTHERIA;no information;no information;no information;no information;no information;no information;2023.309775;Mean_congenerics_same_body_mass
5752;Rodentia;Bathyergidae;Cryptomys;Cryptomys bocagei;93.84;PanTHERIA;no information;no information;no information;no information;no information;no information;2023.309775;Mean_congenerics_same_body_mass
9987;Rodentia;Bathyergidae;Heterocephalus;Heterocephalus glaber;39.36;PanTHERIA;1825;"PanTHERIA;AnAge";no information;no information;no information;no information;2023.309775;Mean_family_same_body_mass
136277;Rodentia;Caviidae;Hydrochoerus;Hydrochoerus isthmius;21267.32;PanTHERIA;no information;no information;no information;no information;no information;no information;2030.35395;Mean_congenerics_same_body_mass
12667;Cetartiodactyla;Bovidae;Madoqua;Madoqua piacentinii;2500;PanTHERIA;5110;"PanTHERIA; Carn_ung";no information;no information;no information;no information;2031.281016657;Mean_congenerics_same_body_mass
12668;Cetartiodactyla;Bovidae;Madoqua;Madoqua saltiana;3424.47;PanTHERIA;5110;"PanTHERIA; Carn_ung";no information;no information;no information;no information;2031.281016657;Mean_congenerics_same_body_mass
14943;Chiroptera;Vespertilionidae;Scotorepens;Scotorepens greyii;10;PanTHERIA;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
4420;Chiroptera;Vespertilionidae;Chalinolobus;Chalinolobus neocaledonicus;10.17;Mean_congenerics;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
4422;Chiroptera;Vespertilionidae;Chalinolobus;Chalinolobus picatus;10.17;Mean_congenerics;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
4425;Chiroptera;Vespertilionidae;Chalinolobus;Chalinolobus tuberculatus;10.17;Mean_congenerics;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
8168;Chiroptera;Vespertilionidae;Eudiscopus;Eudiscopus denticulus;10.1789238322;Mean_confamilials;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
13941;Chiroptera;Vespertilionidae;Harpiola;Harpiola grisea;10.1789238322;Mean_confamilials;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
16887;Chiroptera;Vespertilionidae;Pharotis;Pharotis imogene;10.1789238322;Mean_confamilials;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
44787;Chiroptera;Vespertilionidae;Cistugo;Cistugo lesueuri;10.1789238322;Mean_confamilials;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
44788;Chiroptera;Vespertilionidae;Cistugo;Cistugo seabrae;10.1789238322;Mean_confamilials;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
136445;Chiroptera;Vespertilionidae;Harpiola;Harpiola isodon;10.1789238322;Mean_confamilials;no information;no information;no information;no information;no information;no information;2051.6662076923;Mean_family_same_body_mass
