Author	Year	Region	Taxa	Year.Pred	Endemic	Model.Type	Disp.Mod	Threshold	N.Ext	Total.N	Percent	Weight	Logit	Pre.Ind.Rise	Temperature.Model.Scale
Engler	2009	Europe	plants	2100	N	SDM	Universal	1	1	287	0.003484321	287	-5.655991811	2.5	Global
Engler	2009	Europe	plants	2100	N	SDM	None	0.9	190	287	0.662020906	287	0.672313094	2.5	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	0.9	92	287	0.320557491	287	-0.751210982	2.5	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	0.9	83	287	0.289198606	287	-0.899279386	2.5	Global
Engler	2009	Europe	plants	2100	N	SDM	Universal	0.9	68	287	0.236933798	287	-1.169564025	2.5	Global
Engler	2009	Europe	plants	2100	N	SDM	None	1	53	287	0.18466899	287	-1.485029202	2.8	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	1	13	287	0.045296167	287	-3.048178749	2.8	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	1	8	287	0.027874564	287	-3.55177024	2.8	Global
Engler	2009	Europe	plants	2100	N	SDM	Universal	1	7	287	0.024390244	287	-3.688879454	2.8	Global
Engler	2009	Europe	plants	2100	N	SDM	None	0.9	205	287	0.714285714	287	0.916290732	2.8	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	0.9	107	287	0.3728223	287	-0.520128016	2.8	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	0.9	102	287	0.355400697	287	-0.595383012	2.8	Global
Engler	2009	Europe	plants	2100	N	SDM	Universal	0.9	85	287	0.296167247	287	-0.865616441	2.8	Global
Randin	2009	Europe	plants	2080	N	SDM	Universal	1	40	78	0.512820513	78	0.051293294	3.97	Global
Randin	2009	Europe	plants	2080	N	SDM	Universal	1	13	78	0.166666667	78	-1.609437912	3.27	Global
Randin	2009	Europe	plants	2080	N	SDM	Universal	1	11	78	0.141025641	78	-1.806797347	2.06	Global
Randin	2009	Europe	plants	2080	N	SDM	Universal	1	10	78	0.128205128	78	-1.916922612	2.38	Global
Randin	2009	Europe	plants	2080	N	SDM	Universal	1	0	78	0	78	-5.056245805	3.97	Global
Randin	2009	Europe	plants	2080	N	SDM	Universal	1	0	78	0	78	-5.056245805	3.27	Global
Randin	2009	Europe	plants	2080	N	SDM	Universal	1	0	78	0	78	-5.056245805	2.06	Global
Randin	2009	Europe	plants	2080	N	SDM	Universal	1	0	78	0	78	-5.056245805	2.38	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	Universal	0.8	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	Universal	0.95	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	Universal	1	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	SpSpecific	0.8	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	SpSpecific	0.95	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	SpSpecific	1	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	Universal	0.8	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	Universal	0.95	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	Universal	1	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	SpSpecific	0.8	1	15	0.066666667	15	-2.63905733	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	SpSpecific	0.95	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	SpSpecific	1	0	15	0	15	-3.433987204	4.2	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	Universal	0.8	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	Universal	0.95	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	Universal	1	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	SpSpecific	0.8	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	SpSpecific	0.95	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	SDM	SpSpecific	1	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	Universal	0.8	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	Universal	0.95	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	Universal	1	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	SpSpecific	0.8	1	15	0.066666667	15	-2.63905733	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	SpSpecific	0.95	0	15	0	15	-3.433987204	2.8	Global
Morin	2009	NAmerica	plants	2100	Y	Mechanistic	SpSpecific	1	0	15	0	15	-3.433987204	2.8	Global
Hering	2009	Europe	Inverts	2100	N	Expert	NA	NA	90	1134	0.079365079	1134	-2.451005098	NA	NA
Anderson	2009	NAmerica	mammals	2100	Y	Mechanistic	SpSpecific	1	0	1	0	1	-1.098612289	4.2	Global
Anderson	2009	NAmerica	mammals	2100	Y	Mechanistic	SpSpecific	0.95	0	1	0	1	-1.098612289	4.2	Global
Anderson	2009	NAmerica	mammals	2100	Y	Mechanistic	SpSpecific	0.8	1	1	1	1	1.098612289	4.2	Global
Anderson	2009	NAmerica	mammals	2100	Y	Mechanistic	SpSpecific	1	0	1	0	1	-1.098612289	4.2	Global
Anderson	2009	NAmerica	mammals	2100	Y	Mechanistic	SpSpecific	0.95	0	1	0	1	-1.098612289	4.2	Global
Anderson	2009	NAmerica	mammals	2100	Y	Mechanistic	SpSpecific	0.8	0	1	0	1	-1.098612289	4.2	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	0.9	4	28	0.142857143	28	-1.791759469	4.8	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	0.9	2	28	0.071428571	28	-2.564949357	4	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	0.9	1	28	0.035714286	28	-3.295836866	2.9	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	0.9	1	28	0.035714286	28	-3.295836866	2.3	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	0.95	1	28	0.035714286	28	-3.295836866	4.8	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	0.95	2	28	0.071428571	28	-2.564949357	4	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	0.95	1	28	0.035714286	28	-3.295836866	2.9	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	0.95	1	28	0.035714286	28	-3.295836866	2.3	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	1	0	28	0	28	-4.043051268	4.8	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	1	0	28	0	28	-4.043051268	4	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	1	0	28	0	28	-4.043051268	2.9	Global
Rebelo	2010	Europe	mammals	2095	N	SDM	Universal	1	0	28	0	28	-4.043051268	2.3	Global
Sinervo	2010	World	reptiles	2050	Y	Mechanistic	None	1	181	5077	0.035650975	5077	-3.297676793	2.2	Global
Sinervo	2010	World	reptiles	2080	Y	Mechanistic	None	1	984	5077	0.193815245	5077	-1.425407579	3.6	Global
Sinervo	2010	NAmerica	reptiles	2050	Y	Mechanistic	None	1	26	48	0.541666667	48	0.167054085	2.2	Global
Sinervo	2010	Europe	reptiles	2050	Y	Mechanistic	None	1	6	6	1	6	2.564949357	2.2	Global
Sinervo	2010	SAmerica	reptiles	2050	Y	Mechanistic	None	1	13	76	0.171052632	76	-1.578185369	2.2	Global
Sinervo	2010	Africa	reptiles	2050	Y	Mechanistic	None	1	2	66	0.03030303	66	-3.465735903	2.2	Global
Sinervo	2010	AustraliaNewZealand	reptiles	2050	Y	Mechanistic	None	1	1	10	0.1	10	-2.197224577	2.2	Global
Sinervo	2010	NAmerica	reptiles	2080	Y	Mechanistic	None	1	28	48	0.583333333	48	0.336472237	3.6	Global
Sinervo	2010	Europe	reptiles	2080	Y	Mechanistic	None	1	3	6	0.5	6	0	3.6	Global
Sinervo	2010	SAmerica	reptiles	2080	Y	Mechanistic	None	1	6	76	0.078947368	76	-2.456735773	3.6	Global
Sinervo	2010	Africa	reptiles	2080	Y	Mechanistic	None	1	14	66	0.212121212	66	-1.312186389	3.6	Global
Sinervo	2010	AustraliaNewZealand	reptiles	2080	Y	Mechanistic	None	1	2	10	0.2	10	-1.386294361	3.6	Global
Buckley	2010	NAmerica	reptiles	2100	Y	SDM	Universal	0.95	0	1	0	1	-1.098612289	3.3	Global
Buckley	2010	NAmerica	reptiles	2100	Y	Mechanistic	Universal	0.95	0	1	0	1	-1.098612289	3.3	Global
Buckley	2010	NAmerica	Inverts	2100	Y	SDM	Universal	0.95	0	1	0	1	-1.098612289	3.3	Global
Buckley	2010	NAmerica	Inverts	2100	Y	Mechanistic	Universal	0.95	0	1	0	1	-1.098612289	3.3	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	Universal	1	0	18	0	18	-3.610917913	2.1	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	Universal	1	0	18	0	18	-3.610917913	2.73	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	Universal	1	1	18	0.055555556	18	-2.833213344	3.5	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	Universal	0.95	0	18	0	18	-3.610917913	2.1	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	Universal	0.95	1	18	0.055555556	18	-2.833213344	2.73	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	Universal	0.95	4	18	0.222222222	18	-1.252762968	3.5	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	Universal	0.8	0	18	0	18	-3.610917913	2.1	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	Universal	0.8	2	18	0.111111111	18	-2.079441542	2.73	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	Universal	0.8	6	18	0.333333333	18	-0.693147181	3.5	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	None	1	0	18	0	18	-3.610917913	2.1	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	None	1	0	18	0	18	-3.610917913	2.73	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	None	1	2	18	0.111111111	18	-2.079441542	3.5	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	None	0.95	0	18	0	18	-3.610917913	2.1	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	None	0.95	1	18	0.055555556	18	-2.833213344	2.73	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	None	0.95	10	18	0.555555556	18	0.223143551	3.5	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	None	0.8	0	18	0	18	-3.610917913	2.1	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	None	0.8	5	18	0.277777778	18	-0.955511445	2.73	Global
Yates	2010	AustraliaNewZealand	plants	2070	Y	SDM	None	0.8	11	18	0.611111111	18	0.451985124	3.5	Global
Heikkinen	2010	Europe	Inverts	2065	N	SDM	Universal	1	0	100	0	100	-5.303304908	2.88	Global
Heikkinen	2010	Europe	Inverts	2065	N	SDM	Universal	0.95	0	100	0	100	-5.303304908	2.88	Global
Heikkinen	2010	Europe	Inverts	2065	N	SDM	Universal	0.8	3	100	0.03	100	-3.47609869	2.88	Global
Heikkinen	2010	Europe	Inverts	2065	N	SDM	None	1	0	100	0	100	-5.303304908	2.88	Global
Heikkinen	2010	Europe	Inverts	2065	N	SDM	None	0.95	1	100	0.01	100	-4.59511985	2.88	Global
Heikkinen	2010	Europe	Inverts	2065	N	SDM	None	0.8	3	100	0.03	100	-3.47609869	2.88	Global
Li	2010	Asia	birds	2085	N	SDM	None	1	5	63	0.079365079	63	-2.451005098	3.57	Global
Li	2010	Asia	birds	2085	N	SDM	None	0.95	7	63	0.111111111	63	-2.079441542	3.57	Global
Li	2010	Asia	birds	2085	N	SDM	None	0.8	12	63	0.19047619	63	-1.446918983	3.57	Global
Lasram	2010	Ocean	fish	2050	Y	SDM	Universal	1	6	75	0.08	75	-2.442347035	2.19	Global
Lasram	2010	Ocean	fish	2050	Y	SDM	Universal	0.8	13	75	0.173333333	75	-1.562185028	2.19	Global
Lasram	2010	Ocean	fish	2085	Y	SDM	Universal	1	14	75	0.186666667	75	-1.471816535	3.57	Global
Lasram	2010	Ocean	fish	2085	Y	SDM	Universal	0.8	26	75	0.346666667	75	-0.63372376	3.57	Global
Sheldon	2011	World	birds	2100	N	SDM	SpSpecific	1	438	1258	0.348171701	1258	-0.62708543	4.06	Global
Sheldon	2011	World	Inverts	2100	N	SDM	SpSpecific	1	127	476	0.266806723	476	-1.010884836	4.06	Global
Sheldon	2011	World	amphibians	2100	N	SDM	SpSpecific	1	60	205	0.292682927	205	-0.88238918	4.06	Global
Sheldon	2011	World	reptiles	2100	N	SDM	SpSpecific	1	175	537	0.325884544	537	-0.726858238	4.06	Global
Sheldon	2011	World	mammals	2100	N	SDM	SpSpecific	1	49	187	0.262032086	187	-1.035433387	4.06	Global
Sheldon	2011	World	birds	2100	N	SDM	None	1	664	1258	0.52782194	1258	0.11140283	4.06	Global
Sheldon	2011	World	Inverts	2100	N	SDM	None	1	237	476	0.49789916	476	-0.008403411	4.06	Global
Sheldon	2011	World	amphibians	2100	N	SDM	None	1	104	205	0.507317073	205	0.029270382	4.06	Global
Sheldon	2011	World	reptiles	2100	N	SDM	None	1	279	537	0.519553073	537	0.078252197	4.06	Global
Sheldon	2011	World	mammals	2100	N	SDM	None	1	83	187	0.443850267	187	-0.225550291	4.06	Global
Sheldon	2011	World	birds	2100	N	SDM	Universal	1	34	1258	0.027027027	1258	-3.583518938	4.06	Global
Sheldon	2011	World	Inverts	2100	N	SDM	Universal	1	20	476	0.042016807	476	-3.126760536	4.06	Global
Sheldon	2011	World	amphibians	2100	N	SDM	Universal	1	9	205	0.043902439	205	-3.080890082	4.06	Global
Sheldon	2011	World	reptiles	2100	N	SDM	Universal	1	6	537	0.011173184	537	-4.483002552	4.06	Global
Sheldon	2011	World	mammals	2100	N	SDM	Universal	1	14	187	0.07486631	187	-2.514234265	4.06	Global
Balint	2011	Europe	Inverts	2080	Y	SDM	Universal	1	3	9	0.333333333	9	-0.693147181	3.8	Global
Balint	2011	Europe	Inverts	2080	Y	SDM	Universal	1	1	9	0.111111111	9	-2.079441542	2.9	Global
Evangelista	2011	NAmerica	Inverts	2020	N	SDM	Universal	1	0	3	0	3	-1.945910149	1.19	Global
Evangelista	2011	NAmerica	Inverts	2020	N	SDM	Universal	1	0	3	0	3	-1.945910149	1.21	Global
Evangelista	2011	NAmerica	Inverts	2050	N	SDM	Universal	1	0	3	0	3	-1.945910149	2.26	Global
Evangelista	2011	NAmerica	Inverts	2050	N	SDM	Universal	1	0	3	0	3	-1.945910149	2.1	Global
Evangelista	2011	NAmerica	Inverts	2020	N	SDM	Universal	0.95	0	3	0	3	-1.945910149	1.19	Global
Evangelista	2011	NAmerica	Inverts	2020	N	SDM	Universal	0.95	0	3	0	3	-1.945910149	1.21	Global
Evangelista	2011	NAmerica	Inverts	2050	N	SDM	Universal	0.95	0	3	0	3	-1.945910149	2.26	Global
Evangelista	2011	NAmerica	Inverts	2050	N	SDM	Universal	0.95	0	3	0	3	-1.945910149	2.1	Global
Evangelista	2011	NAmerica	Inverts	2020	N	SDM	Universal	0.8	0	3	0	3	-1.945910149	1.19	Global
Evangelista	2011	NAmerica	Inverts	2020	N	SDM	Universal	0.8	0	3	0	3	-1.945910149	1.21	Global
Evangelista	2011	NAmerica	Inverts	2050	N	SDM	Universal	0.8	0	3	0	3	-1.945910149	2.26	Global
Evangelista	2011	NAmerica	Inverts	2050	N	SDM	Universal	0.8	0	3	0	3	-1.945910149	2.1	Global
Engler	2011	Europe	plants	2085	N	SDM	Universal	0.8	1188	2632	0.451367781	2632	-0.19514582	4.27	Global
Engler	2011	Europe	plants	2085	N	SDM	Universal	0.8	634	2632	0.240881459	2632	-1.147853005	2.36	Global
Engler	2011	Europe	plants	2085	N	SDM	Universal	0.8	979	2632	0.371960486	2632	-0.523815455	3.57	Global
Engler	2011	Europe	plants	2085	N	SDM	Universal	0.8	648	2632	0.246200608	2632	-1.118979591	2.68	Global
Sauer	2011	Europe	Inverts	2080	N	SDM	Universal	1	0	23	0	23	-3.850147602	3.8	Global
Sauer	2011	Europe	Inverts	2080	N	SDM	Universal	0.95	6	23	0.260869565	23	-1.041453875	3.8	Global
Sauer	2011	Europe	Inverts	2080	N	SDM	Universal	0.8	10	23	0.434782609	23	-0.262364264	3.8	Global
Sauer	2011	Europe	Inverts	2080	N	SDM	Universal	1	0	23	0	23	-3.850147602	2.9	Global
Sauer	2011	Europe	Inverts	2080	N	SDM	Universal	0.95	4	23	0.173913043	23	-1.558144618	2.9	Global
Sauer	2011	Europe	Inverts	2080	N	SDM	Universal	0.8	8	23	0.347826087	23	-0.628608659	2.9	Global
Domisch	2011	Europe	Inverts	2080	N	SDM	Universal	1	1	38	0.026315789	38	-3.610917913	3.6	Global
Domisch	2011	Europe	Inverts	2080	N	SDM	Universal	1	0	38	0	38	-4.343805422	2.74	Global
Garzon	2011	Europe	plants	2080	N	Mechanistic	Universal	1	0	2	0	2	-1.609437912	3.57	Global
Garzon	2011	Europe	plants	2080	N	Mechanistic	Universal	0.95	0	2	0	2	-1.609437912	3.57	Global
Garzon	2011	Europe	plants	2080	N	Mechanistic	Universal	0.8	0	2	0	2	-1.609437912	3.57	Global
Garzon	2011	Europe	plants	2080	N	SDM	Universal	1	0	2	0	2	-1.609437912	3.57	Global
Garzon	2011	Europe	plants	2080	N	SDM	Universal	0.95	1	2	0.5	2	0	3.57	Global
Garzon	2011	Europe	plants	2080	N	SDM	Universal	0.8	1	2	0.5	2	0	3.57	Global
Wenger	2011	NAmerica	fish	2040	N	SDM	Universal	1	0	4	0	4	-2.197224577	1.9	Global
Wenger	2011	NAmerica	fish	2040	N	SDM	Universal	0.95	0	4	0	4	-2.197224577	1.9	Global
Wenger	2011	NAmerica	fish	2040	N	SDM	Universal	0.8	0	4	0	4	-2.197224577	1.9	Global
Wenger	2011	NAmerica	fish	2080	N	SDM	Universal	1	0	4	0	4	-2.197224577	3	Global
Wenger	2011	NAmerica	fish	2080	N	SDM	Universal	0.95	0	4	0	4	-2.197224577	3	Global
Wenger	2011	NAmerica	fish	2080	N	SDM	Universal	0.8	0	4	0	4	-2.197224577	3	Global
Bond	2011	AustraliaNewZealand	fish	2030	N	SDM	Universal	1	5	43	0.11627907	43	-2.028148247	0.84	Global
Bond	2011	AustraliaNewZealand	fish	2030	N	SDM	Universal	0.95	8	43	0.186046512	43	-1.47590652	0.84	Global
Bond	2011	AustraliaNewZealand	fish	2030	N	SDM	Universal	0.8	13	43	0.302325581	43	-0.836248024	0.84	Global
Bond	2011	AustraliaNewZealand	fish	2030	N	SDM	Universal	1	7	43	0.162790698	43	-1.637608789	1.15	Global
Bond	2011	AustraliaNewZealand	fish	2030	N	SDM	Universal	0.95	9	43	0.209302326	43	-1.329135947	1.15	Global
Bond	2011	AustraliaNewZealand	fish	2030	N	SDM	Universal	0.8	13	43	0.302325581	43	-0.836248024	1.15	Global
Bond	2011	AustraliaNewZealand	fish	2030	N	SDM	Universal	1	9	43	0.209302326	43	-1.329135947	1.54	Global
Bond	2011	AustraliaNewZealand	fish	2030	N	SDM	Universal	0.95	12	43	0.279069767	43	-0.949080555	1.54	Global
Bond	2011	AustraliaNewZealand	fish	2030	N	SDM	Universal	0.8	13	43	0.302325581	43	-0.836248024	1.54	Global
Early	2011	NAmerica	amphibians	2095	Y	SDM	Contiguous	1	3	15	0.2	15	-1.386294361	2	Global
Early	2011	NAmerica	amphibians	2095	Y	SDM	Contiguous	1	3	15	0.2	15	-1.386294361	3.2	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	Universal	1	21	199	0.105527638	199	-2.137261113	3.05	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	Universal	0.95	43	199	0.216080402	199	-1.288655892	3.05	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	Universal	0.8	74	199	0.371859296	199	-0.524248644	3.05	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	Universal	1	24	199	0.120603015	199	-1.986732144	3.3	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	Universal	0.95	31	199	0.155778894	199	-1.689976775	3.3	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	Universal	0.8	54	199	0.271356784	199	-0.987749696	3.3	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	Universal	1	21	199	0.105527638	199	-2.137261113	2.7	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	Universal	0.95	27	199	0.135678392	199	-1.851657611	2.7	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	Universal	0.8	34	199	0.170854271	199	-1.579584949	2.7	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	None	1	23	199	0.115577889	199	-2.034989779	3.05	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	None	0.95	46	199	0.231155779	199	-1.201796525	3.05	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	None	0.8	84	199	0.422110553	199	-0.31411533	3.05	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	None	1	25	199	0.125628141	199	-1.940179474	3.3	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	None	0.95	33	199	0.165829146	199	-1.615480227	3.3	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	None	0.8	59	199	0.296482412	199	-0.864104979	3.3	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	None	1	22	199	0.110552764	199	-2.085107279	2.7	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	None	0.95	28	199	0.140703518	199	-1.809459046	2.7	Global
Ihlow	2012	World	reptiles	2085	Y	SDM	None	0.8	37	199	0.185929648	199	-1.476678423	2.7	Global
Schloss	2012	Whemisphere	mammals	2085	Y	Mechanistic	SpSpecific	1	28	493	0.056795132	493	-2.809832895	3.3	Global
Dullinger	2012	Europe	plants	2100	Y	Mechanistic	Universal	1	0	25	0	25	-3.931825633	3.42	Global
Dullinger	2012	Europe	plants	2100	Y	Mechanistic	SpSpecific	1	5	25	0.2	25	-1.386294361	3.42	Global
Dullinger	2012	Europe	plants	2100	Y	Mechanistic	SpSpecific	1	6	25	0.24	25	-1.15267951	3.42	Global
Dullinger	2012	Europe	plants	2100	Y	Mechanistic	None	1	9	25	0.36	25	-0.575364145	3.42	Global
Dullinger	2012	Europe	plants	2100	Y	Mechanistic	Universal	0.8	17	25	0.68	25	0.753771802	3.42	Global
Dullinger	2012	Europe	plants	2100	Y	Mechanistic	SpSpecific	0.8	17	25	0.68	25	0.753771802	3.42	Global
Dullinger	2012	Europe	plants	2100	Y	Mechanistic	SpSpecific	0.8	18	25	0.72	25	0.944461609	3.42	Global
Dullinger	2012	Europe	plants	2100	Y	Mechanistic	None	0.8	22	25	0.88	25	1.992430165	3.42	Global
Dullinger	2012	Europe	plants	2100	N	Mechanistic	Universal	1	0	125	0	125	-5.525452939	3.42	Global
Dullinger	2012	Europe	plants	2100	N	Mechanistic	SpSpecific	1	3	125	0.024	125	-3.705408756	3.42	Global
Dullinger	2012	Europe	plants	2100	N	Mechanistic	SpSpecific	1	5	125	0.04	125	-3.17805383	3.42	Global
Dullinger	2012	Europe	plants	2100	N	Mechanistic	None	1	6	125	0.048	125	-2.987364024	3.42	Global
Dullinger	2012	Europe	plants	2100	N	Mechanistic	Universal	0.8	34	125	0.272	125	-0.984498982	3.42	Global
Dullinger	2012	Europe	plants	2100	N	Mechanistic	SpSpecific	0.8	25	125	0.2	125	-1.386294361	3.42	Global
Dullinger	2012	Europe	plants	2100	N	Mechanistic	SpSpecific	0.8	50	125	0.4	125	-0.405465108	3.42	Global
Dullinger	2012	Europe	plants	2100	N	Mechanistic	None	0.8	89	125	0.712	125	0.905117431	3.42	Global
Hof	2012	Europe	mammals	2080	N	SDM	Universal	1	0	61	0	61	-4.812184355	3.6	Global
Hof	2012	Europe	mammals	2080	N	SDM	Universal	0.95	0	61	0	61	-4.812184355	3.6	Global
Hof	2012	Europe	mammals	2080	N	SDM	Universal	0.8	1	61	0.016393443	61	-4.094344562	3.6	Global
Hof	2012	Europe	mammals	2080	N	SDM	None	1	0	61	0	61	-4.812184355	3.6	Global
Hof	2012	Europe	mammals	2080	N	SDM	None	0.95	1	61	0.016393443	61	-4.094344562	3.6	Global
Hof	2012	Europe	mammals	2080	N	SDM	None	0.8	1	61	0.016393443	61	-4.094344562	3.6	Global
Hof	2012	Europe	mammals	2080	N	SDM	Universal	1	0	61	0	61	-4.812184355	2.8	Global
Hof	2012	Europe	mammals	2080	N	SDM	Universal	0.95	0	61	0	61	-4.812184355	2.8	Global
Hof	2012	Europe	mammals	2080	N	SDM	Universal	0.8	0	61	0	61	-4.812184355	2.8	Global
Hof	2012	Europe	mammals	2080	N	SDM	None	1	0	61	0	61	-4.812184355	2.8	Global
Hof	2012	Europe	mammals	2080	N	SDM	None	0.95	0	61	0	61	-4.812184355	2.8	Global
Hof	2012	Europe	mammals	2080	N	SDM	None	0.8	1	61	0.016393443	61	-4.094344562	2.8	Global
Hughes	2012	Asia	mammals	2100	N	SDM	None	1	9	171	0.052631579	171	-2.890371758	5.1	Global
Hughes	2012	Asia	mammals	2100	N	SDM	None	1	9	171	0.052631579	171	-2.890371758	3	Global
Hughes	2012	Asia	mammals	2100	N	SDM	None	1	17	171	0.099415205	171	-2.203739258	NA	NA
Hughes	2012	Asia	mammals	2100	N	SDM	None	1	12	171	0.070175439	171	-2.583997552	NA	NA
Hughes	2012	Asia	mammals	2050	N	SDM	None	1	5	171	0.029239766	171	-3.502549876	2.4	Global
Hughes	2012	Asia	mammals	2050	N	SDM	None	1	5	171	0.029239766	171	-3.502549876	2.1	Global
Hughes	2012	Asia	mammals	2080	N	SDM	None	1	7	171	0.040935673	171	-3.153956279	4.1	Global
Hughes	2012	Asia	mammals	2080	N	SDM	None	1	7	171	0.040935673	171	-3.153956279	2.8	Global
Hughes	2012	Asia	mammals	2050	N	SDM	None	1	10	171	0.058479532	171	-2.778819272	2.4	Global
Hughes	2012	Asia	mammals	2050	N	SDM	None	1	5	171	0.029239766	171	-3.502549876	2.1	Global
Hughes	2012	Asia	mammals	2100	N	SDM	Universal	1	7	171	0.040935673	171	-3.153956279	5.1	Global
Hughes	2012	Asia	mammals	2100	N	SDM	Universal	1	7	171	0.040935673	171	-3.153956279	3	Global
Hughes	2012	Asia	mammals	2100	N	SDM	Universal	1	14	171	0.081871345	171	-2.417188476	NA	NA
Hughes	2012	Asia	mammals	2100	N	SDM	Universal	1	12	171	0.070175439	171	-2.583997552	NA	NA
Hughes	2012	Asia	mammals	2050	N	SDM	Universal	1	3	171	0.01754386	171	-4.025351691	2.4	Global
Hughes	2012	Asia	mammals	2050	N	SDM	Universal	1	3	171	0.01754386	171	-4.025351691	2.1	Global
Hughes	2012	Asia	mammals	2080	N	SDM	Universal	1	5	171	0.029239766	171	-3.502549876	4.1	Global
